350;280;0.042606620690495894;-0.018407991559292992;0.038424861397496166;1;
345;280;0.042606620690495894;-0.018407991559292992;0.038424861397496166;0;
345;280;0.042606620690495894;-0.018407991559292992;0.038424861397496166;1;
330;280;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;0;
340;280;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;1;
340;280;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;1;
340;280;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;1;
285;280;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;0;
255;310;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;0;
215;315;0.042606620690495894;-0.018407991559292992;-0.038424861397496166;0;
120;350;2.7803681853698055;2.7764518905237696;-0.14751998448878195;0;
275;285;2.7803681853698055;2.7764518905237696;-0.14751998448878195;0;
370;260;0.6557752070508931;0.5998546349526144;0.26498214866006997;1;
385;260;0.6557752070508931;0.5998546349526144;-0.26498214866006997;0;
385;260;0.6557752070508931;-0.5998546349526144;-0.26498214866006997;1;
350;260;0.6557752070508931;-0.5998546349526144;0.26498214866006997;1;
330;260;0.6557752070508931;-0.5998546349526144;0.26498214866006997;1;
305;260;0.6557752070508931;-0.5998546349526144;-0.26498214866006997;1;
275;260;0.6557752070508931;-0.5998546349526144;-0.26498214866006997;1;
390;260;2.210949508085999;2.19574614893847;0.25883696939888406;0;
390;260;2.210949508085999;2.19574614893847;0.25883696939888406;1;
325;260;2.210949508085999;-2.19574614893847;-0.25883696939888406;1;
240;260;2.210949508085999;-2.19574614893847;-0.25883696939888406;1;
145;260;0.6774316080470927;-0.6267709869097275;-0.25704418598652634;1;
100;260;0.6774316080470927;-0.6267709869097275;-0.25704418598652634;0;
100;260;0.6774316080470927;-0.6267709869097275;0.25704418598652634;0;
75;260;0.6774316080470927;-0.6267709869097275;0.25704418598652634;1;
10;260;0.6774316080470927;-0.6267709869097275;-0.25704418598652634;0;
10;260;0.6774316080470927;-0.6267709869097275;-0.25704418598652634;0;